Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
2406,flat,emaar mgf the palm drive,sector 66,3.0,14286.0,4.0,5.0,3+,10.0,Relatively New,2100.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3925° N, 77.0541° E",28.3925,77.0541
2407,flat,smart world orchard,sector 61,1.55,13478.0,2.0,2.0,1,3.0,Under Construction,1041.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,"28.4050° N, 77.0963° E",28.405,77.0963
2408,house,sheetla enclave,sector 5,0.96,10000.0,2.0,4.0,2,3.0,Moderately Old,945.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,"28.4794° N, 77.0176° E",28.4794,77.0176
2409,flat,hsiidc sidco shivalik apartments,manesar,0.73,3559.0,3.0,3.0,3+,2.0,Moderately Old,1705.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,"28.3515° N, 76.9428° E",28.3515,76.9428
2412,flat,emaar palm gardens,sector 83,1.8,9474.0,3.0,4.0,0,9.0,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,"28.3986° N, 76.9647° E",28.3986,76.9647
2414,flat,ansal housing highland park,sector 103,0.88,6428.0,2.0,2.0,3,3.0,New Property,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,"28.4949° N, 76.9845° E",28.4949,76.9845
2415,flat,krrish florence estate,sector 70,1.65,7765.0,3.0,4.0,3+,27.0,New Property,1923.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,"28.3968° N, 77.0233° E",28.3968,77.0233
2416,flat,shree arihant apartment,sector 54,1.55,8611.0,3.0,3.0,3,3.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,109.0,"28.4348° N, 77.1089° E",28.4348,77.1089
2417,flat,bestech park view sanskruti,sector 92,1.68,11053.0,3.0,4.0,3+,15.0,Relatively New,1804.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4079° N, 76.9153° E",28.4079,76.9153
2419,flat,tulip violet,sector 69,1.78,8856.0,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,2.0,156.0,"28.3966° N, 77.0341° E",28.3966,77.0341
2420,flat,emaar imperial gardens,sector 102,2.05,9875.0,3.0,4.0,3+,14.0,Relatively New,2250.0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,"28.4750° N, 76.9715° E",28.475,76.9715
2421,flat,godrej,sector 79,2.5,11141.0,3.0,3.0,3+,5.0,Relatively New,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3624° N, 76.9787° E",28.3624,76.9787
2422,flat,m3m skywalk,sector 74,2.7,13380.0,3.0,3.0,3,13.0,New Property,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,"28.4158° N, 77.0118° E",28.4158,77.0118
2423,flat,kibithu villas,sector 48,3.45,12778.0,4.0,4.0,3+,2.0,Moderately Old,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4177° N, 77.0359° E",28.4177,77.0359
2425,house,eros rosewood villas,sector 49,2.5,13514.0,3.0,3.0,2,2.0,Moderately Old,1900.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,"28.4121° N, 77.0480° E",28.4121,77.048
2426,flat,ramprastha the atrium,sector 37d,1.0,7782.0,3.0,3.0,2,4.0,Relatively New,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"28.4478° N, 76.9703° E",28.4478,76.9703
2427,flat,tata primanti,sector 72,5.0,11364.0,4.0,4.0,3+,2.0,New Property,4000.0,1.0,1.0,1.0,0.0,0.0,2.0,174.0,"28.4225° N, 77.0211° E",28.4225,77.0211
2428,flat,adarsh nagar,sector 12,0.65,6190.0,3.0,3.0,1,1.0,New Property,1167.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,"28.4723° N, 77.0320° E",28.4723,77.032
2429,flat,godrej frontier,sector 80,1.4,6189.0,3.0,4.0,2,6.0,Moderately Old,1922.0,0.0,1.0,0.0,1.0,0.0,0.0,111.0,"28.3659° N, 76.9557° E",28.3659,76.9557
2430,flat,eldeco accolade,sector 33,1.2,8043.0,2.0,2.0,2,0.0,Under Construction,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,"28.4420° N, 77.0207° E",28.442,77.0207
2431,flat,godrej nature plus serenity,sector 33,1.45,8677.0,3.0,2.0,3,3.0,Under Construction,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4420° N, 77.0207° E",28.442,77.0207
2432,house,ansal api spanish court,sector 2,2.9,18626.0,4.0,4.0,3,2.0,Relatively New,1557.0,0.0,0.0,1.0,0.0,0.0,2.0,49.0,"28.5095° N, 77.0320° E",28.5095,77.032
2433,flat,pareena coban residences,sector 99a,1.56,7812.0,3.0,5.0,3,4.0,New Property,1807.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,"28.4561° N, 76.9542° E",28.4561,76.9542
2434,house,independent,sector 43,1.9,3909.0,3.0,3.0,3+,3.0,Old Property,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4629° N, 77.0772° E",28.4629,77.0772
2435,flat,mapsko casa bella,sector 82,1.38,5444.0,4.0,5.0,3+,20.0,Relatively New,2294.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,"28.3935° N, 76.9600° E",28.3935,76.96
2436,flat,smart world orchard,sector 61,2.2,14203.0,3.0,3.0,2,4.0,New Property,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,"28.4050° N, 77.0963° E",28.405,77.0963
2437,flat,godrej air,sector 85,1.83,10005.0,3.0,3.0,3+,18.0,Under Construction,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,"28.4042° N, 76.9513° E",28.4042,76.9513
2438,flat,bptp terra,sector 37d,1.5,8283.0,3.0,3.0,3,17.0,Relatively New,1692.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4478° N, 76.9703° E",28.4478,76.9703
2439,flat,smart world gems,sector 89,1.16,10498.0,3.0,2.0,3,1.0,New Property,998.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4253° N, 76.9439° E",28.4253,76.9439
2440,flat,greenopolis,sector 89,0.65,5196.0,2.0,2.0,2,15.0,Under Construction,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"28.4253° N, 76.9439° E",28.4253,76.9439
2442,flat,indiabulls enigma,sector 110,3.6,10588.0,4.0,5.0,3,7.0,Relatively New,3077.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,"28.5145° N, 77.0197° E",28.5145,77.0197
2443,house,unitech espace,sector 50,7.35,41761.0,4.0,4.0,3+,3.0,Moderately Old,1760.0,0.0,1.0,0.0,1.0,0.0,2.0,52.0,"28.4178° N, 77.0628° E",28.4178,77.0628
2444,flat,dlf new town heights,sector 90,1.2,6218.0,3.0,3.0,3+,8.0,Moderately Old,2144.0,0.0,1.0,0.0,1.0,0.0,0.0,59.0,"28.4085° N, 76.9369° E",28.4085,76.9369
2445,flat,puri emerald bay,sector 104,1.8,8824.0,2.0,3.0,3,23.0,New Property,1538.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,"28.4788° N, 76.9960° E",28.4788,76.996
2447,flat,tulip violet,sector 69,1.68,8350.0,4.0,4.0,2,1.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
2448,flat,adani brahma samsara vilasa,sector 63,4.49,14254.0,4.0,4.0,3+,3.0,New Property,3150.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,"28.3971° N, 77.0867° E",28.3971,77.0867
2449,flat,tata primanti,sector 72,5.25,15648.0,4.0,4.0,3+,30.0,New Property,3000.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4225° N, 77.0211° E",28.4225,77.0211
2450,flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2,3.0,New Property,1278.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,"28.4050° N, 77.0963° E",28.405,77.0963
2451,flat,ansal sushant residency,sector 57,1.5,6775.0,3.0,2.0,3+,1.0,Moderately Old,273.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,"28.4232° N, 77.0752° E",28.4232,77.0752
2453,house,independent,sector 46,3.6,24845.0,5.0,5.0,3+,3.0,Moderately Old,1449.0,0.0,1.0,0.0,0.0,0.0,2.0,75.0,"28.4374° N, 77.0586° E",28.4374,77.0586
2454,flat,ireo victory valley,sector 67,2.87,11904.0,3.0,3.0,3+,16.0,Relatively New,2095.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3859° N, 77.0608° E",28.3859,77.0608
2455,flat,emaar mgf emerald floors premier,sector 65,2.3,13939.0,3.0,4.0,3,3.0,Relatively New,1833.0,1.0,1.0,1.0,1.0,0.0,1.0,174.0,"28.4030° N, 77.0690° E",28.403,77.069
2456,house,independent,sector 26,6.75,27778.0,3.0,3.0,3,2.0,Moderately Old,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"28.4757° N, 77.1032° E",28.4757,77.1032
2457,flat,ansal heights 86,sector 86,0.67,5099.0,2.0,2.0,1,10.0,Relatively New,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,"28.3986° N, 76.9384° E",28.3986,76.9384
2459,flat,ramsons kshitij,sector 95,0.3,3158.0,2.0,2.0,1,11.0,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
2460,house,independent,sector 7,1.15,8519.0,5.0,3.0,2,2.0,Old Property,1350.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,"28.4644° N, 77.0143° E",28.4644,77.0143
2461,house,independent,sector 28,9.0,27778.0,6.0,7.0,3+,3.0,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,0.0,67.0,"28.4728° N, 77.0865° E",28.4728,77.0865
2462,house,unitech espace,sector 50,10.45,32253.0,5.0,7.0,3+,3.0,Moderately Old,3240.0,1.0,1.0,0.0,1.0,1.0,2.0,153.0,"28.4178° N, 77.0628° E",28.4178,77.0628
2463,flat,bptp freedom park life,sector 57,5.5,8983.0,5.0,6.0,3+,19.0,Moderately Old,5010.0,0.0,1.0,0.0,1.0,0.0,2.0,153.0,"28.4232° N, 77.0752° E",28.4232,77.0752
2464,flat,adani brahma samsara vilasa,sector 63,3.0,16667.0,3.0,3.0,3,3.0,New Property,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"28.3971° N, 77.0867° E",28.3971,77.0867
2465,house,independent,sector 38,3.9,21242.0,6.0,6.0,3+,3.0,Moderately Old,1836.0,1.0,1.0,0.0,1.0,0.0,0.0,32.0,"28.4347° N, 77.0430° E",28.4347,77.043
2466,flat,ats kocoon,sector 109,2.95,10351.0,4.0,4.0,3+,7.0,Relatively New,3150.0,0.0,1.0,1.0,0.0,0.0,2.0,158.0,"28.5073° N, 77.0089° E",28.5073,77.0089
2467,flat,experion windchants,sector 112,3.65,12310.0,3.0,4.0,3+,14.0,Relatively New,2225.56,0.0,1.0,0.0,0.0,0.0,2.0,150.0,"28.5189° N, 77.0183° E",28.5189,77.0183
2468,flat,mahindra aura,sector 110,2.25,9267.0,4.0,4.0,3+,2.0,Relatively New,2350.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,"28.5145° N, 77.0197° E",28.5145,77.0197
2469,house,independent,sector 7,2.0,11111.0,2.0,2.0,1,2.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
2470,flat,supertech araville,sector 79,1.45,7455.0,3.0,3.0,3,3.0,Relatively New,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3624° N, 76.9787° E",28.3624,76.9787
2471,flat,m3m skycity,sector 65,2.1,16031.0,2.0,2.0,2,43.0,New Property,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,"28.4030° N, 77.0690° E",28.403,77.069
2472,flat,senate court,sector 62,0.9,14085.0,1.0,1.0,0,0.0,Relatively New,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4139° N, 77.0886° E",28.4139,77.0886
2473,house,independent,sector 12,1.0,8230.0,3.0,7.0,3+,3.0,Moderately Old,3750.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,"28.4723° N, 77.0320° E",28.4723,77.032
2474,flat,signature global solera,sector 107,0.28,5833.0,2.0,2.0,2,11.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
2475,flat,ats marigold,sector 89,1.5,8571.0,3.0,3.0,3,2.0,New Property,1944.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4253° N, 76.9439° E",28.4253,76.9439
2476,house,independent,sector 46,2.2,24202.0,3.0,3.0,2,3.0,Old Property,909.0,0.0,0.0,1.0,0.0,0.0,2.0,56.0,"28.4374° N, 77.0586° E",28.4374,77.0586
2477,flat,ats kocoon,sector 109,1.7,9742.0,3.0,3.0,3,22.0,Relatively New,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,"28.5073° N, 77.0089° E",28.5073,77.0089
2478,house,independent,sector 7,2.25,15625.0,3.0,3.0,2,2.0,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,"28.4644° N, 77.0143° E",28.4644,77.0143
2479,flat,hero homes,sector 104,1.4,15819.0,3.0,2.0,2,4.0,Under Construction,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4788° N, 76.9960° E",28.4788,76.996
2480,house,not applicable,sector 4,0.8,6088.0,5.0,4.0,3,3.0,Under Construction,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
2481,flat,unitech uniworld gardens,sector 47,2.15,10307.0,3.0,4.0,3+,10.0,Moderately Old,1950.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.4276° N, 77.0492° E",28.4276,77.0492
2482,house,independent,sector 23,2.4,12000.0,3.0,3.0,2,2.0,Moderately Old,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,"28.5121° N, 77.0478° E",28.5121,77.0478
2483,house,independent,sector 7,0.66,12000.0,3.0,1.0,1,3.0,Relatively New,550.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,"28.4644° N, 77.0143° E",28.4644,77.0143
2484,flat,bestech park view residency,sector 2,0.55,8462.0,1.0,1.0,2,7.0,Moderately Old,588.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"28.5095° N, 77.0320° E",28.5095,77.032
2485,flat,satya element one,sector 49,0.94,14009.0,1.0,2.0,2,2.0,Moderately Old,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4121° N, 77.0480° E",28.4121,77.048
2486,flat,umang monsoon breeze,sector 78,0.95,5491.0,3.0,3.0,2,9.0,Relatively New,1730.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,"28.3733° N, 76.9729° E",28.3733,76.9729
2487,house,independent,sector 12,0.7,4118.0,4.0,4.0,1,2.0,Moderately Old,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4723° N, 77.0320° E",28.4723,77.032
2488,flat,jmd gardens,sector 33,3.25,7509.0,4.0,4.0,3+,17.0,Old Property,4809.0,0.0,1.0,0.0,0.0,0.0,2.0,130.0,"28.4420° N, 77.0207° E",28.442,77.0207
2489,flat,experion windchants,sector 112,2.6,10651.0,2.0,2.0,3,8.0,Relatively New,2441.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,"28.5189° N, 77.0183° E",28.5189,77.0183
2490,house,independent,sector 105,0.38,8444.0,2.0,2.0,2,1.0,Moderately Old,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4952° N, 77.0114° E",28.4952,77.0114
2493,flat,hsiidc sidco shivalik apartments,manesar,0.85,5102.0,3.0,2.0,2,5.0,Moderately Old,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3515° N, 76.9428° E",28.3515,76.9428
2494,flat,suncity platinum towers,sector 28,6.0,22346.0,3.0,3.0,2,8.0,Moderately Old,2983.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,"28.4728° N, 77.0865° E",28.4728,77.0865
2495,flat,experion windchants,sector 112,5.6,11530.0,4.0,6.0,3+,15.0,Moderately Old,3662.34,0.0,1.0,0.0,0.0,0.0,2.0,157.0,"28.5189° N, 77.0183° E",28.5189,77.0183
2496,flat,emaar palm premier,sector 77,2.1,10500.0,3.0,4.0,3+,11.0,New Property,1600.0,0.0,1.0,0.0,0.0,0.0,2.0,129.0,"28.3801° N, 76.9845° E",28.3801,76.9845
2497,flat,proxima tower,sector 37c,0.6,4601.0,2.0,2.0,3,5.0,Under Construction,1180.0,1.0,0.0,0.0,1.0,0.0,0.0,55.0,"28.4515° N, 76.9882° E",28.4515,76.9882
2498,flat,bestech park view spa next,sector 67,2.72,11574.0,4.0,4.0,3+,0.0,Relatively New,2250.0,0.0,1.0,0.0,1.0,0.0,2.0,128.0,"28.3859° N, 77.0608° E",28.3859,77.0608
2499,flat,pyramid urban homes 2,sector 86,0.6,8000.0,3.0,2.0,2,2.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"28.3986° N, 76.9384° E",28.3986,76.9384
2501,flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11667.0,2.0,2.0,3,0.0,Relatively New,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,"28.4750° N, 76.9715° E",28.475,76.9715
2502,house,independent,sector 54,3.75,26042.0,4.0,4.0,3,3.0,Moderately Old,1440.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,"28.4348° N, 77.1089° E",28.4348,77.1089
2504,house,independent,sector 26,5.8,32222.0,4.0,3.0,2,2.0,Relatively New,1800.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,"28.4757° N, 77.1032° E",28.4757,77.1032
2505,flat,emaar mgf palm hills,sector 77,1.9,9500.0,3.0,4.0,3+,6.0,New Property,1582.0,0.0,1.0,0.0,0.0,0.0,2.0,42.0,"28.3801° N, 76.9845° E",28.3801,76.9845
2507,flat,signature global solera,sector 107,0.5,4762.0,3.0,2.0,2,5.0,Relatively New,850.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,"28.5052° N, 76.9729° E",28.5052,76.9729
2508,flat,ss,sector 85,2.09,7432.0,4.0,4.0,3,8.0,Relatively New,2600.0,1.0,1.0,0.0,1.0,0.0,0.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
2509,flat,rwa,sector 7,0.48,6000.0,3.0,2.0,1,1.0,New Property,889.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,"28.4644° N, 77.0143° E",28.4644,77.0143
2511,flat,sare green parc,sector 92,0.85,6538.0,3.0,2.0,2,20.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
2512,flat,bhagwati sadan,sector 12,1.15,5750.0,3.0,4.0,2,2.0,Old Property,2000.0,1.0,1.0,0.0,0.0,1.0,2.0,28.0,"28.4723° N, 77.0320° E",28.4723,77.032
2513,house,independent,sector 39,15.0,33333.0,5.0,5.0,3+,4.0,Moderately Old,4500.0,0.0,1.0,0.0,0.0,0.0,2.0,27.0,"28.4434° N, 77.0515° E",28.4434,77.0515
2514,house,unitech uniworld resorts,sector 33,8.0,17778.0,6.0,5.0,3+,4.0,Relatively New,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4420° N, 77.0207° E",28.442,77.0207
2515,house,independent,sector 27,4.25,31481.0,5.0,5.0,3+,3.0,Relatively New,1350.0,0.0,1.0,0.0,1.0,0.0,2.0,49.0,"28.4658° N, 77.0917° E",28.4658,77.0917
2516,flat,shree vardhman flora,sector 90,0.92,4718.0,3.0,3.0,2,6.0,Relatively New,2167.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4085° N, 76.9369° E",28.4085,76.9369
2517,flat,dlf new town heights,sector 90,1.8,6601.0,4.0,4.0,3+,23.0,Moderately Old,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,"28.4085° N, 76.9369° E",28.4085,76.9369
2518,flat,sare homes,sector 92,0.95,4750.0,4.0,3.0,2,17.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"28.4079° N, 76.9153° E",28.4079,76.9153
2519,flat,bestech park view grand spa,sector 81,3.3,12222.0,4.0,5.0,3+,4.0,Relatively New,3070.0,1.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
2520,flat,adani aangan arcade,sector 88a,0.45,7188.0,2.0,2.0,1,8.0,New Property,695.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"28.4347° N, 76.9557° E",28.4347,76.9557
2521,house,independent,sector 108,1.7,5667.0,4.0,4.0,3+,1.0,Relatively New,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.5134° N, 76.9830° E",28.5134,76.983
2522,flat,shapoorji pallonji joyville gurugram,sector 102,2.5,13998.0,3.0,3.0,3,15.0,Under Construction,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,"28.4750° N, 76.9715° E",28.475,76.9715
2523,flat,tarc maceo,sector 91,1.75,11118.0,4.0,3.0,3+,8.0,Relatively New,2107.0,1.0,1.0,1.0,1.0,0.0,0.0,128.0,"28.4014° N, 76.9225° E",28.4014,76.9225
2525,flat,sobha city,sector 108,2.95,14728.0,3.0,4.0,2,12.0,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.5134° N, 76.9830° E",28.5134,76.983
2527,flat,godrej,sector 79,1.3,8270.0,2.0,2.0,3,3.0,New Property,1423.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
2528,flat,sare green parc,sector 92,0.75,4820.0,3.0,2.0,2,16.0,Relatively New,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
2529,flat,vatika gurgaon,sector 83,1.4,7179.0,4.0,4.0,3,10.0,Relatively New,2167.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,"28.3986° N, 76.9647° E",28.3986,76.9647
2530,flat,sare green parc 2,sector 92,1.07,5245.0,4.0,3.0,3,10.0,Under Construction,2040.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,"28.4079° N, 76.9153° E",28.4079,76.9153
2531,flat,antriksh heights,sector 84,0.9,4932.0,3.0,3.0,3,11.0,Relatively New,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,"28.3979° N, 76.9736° E",28.3979,76.9736
2532,flat,puri emerald bay,sector 104,2.65,15006.0,3.0,4.0,3,15.0,Relatively New,2090.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4788° N, 76.9960° E",28.4788,76.996
2533,flat,shree vardhman flora,sector 90,0.96,5120.0,3.0,4.0,3,3.0,New Property,1697.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,"28.4085° N, 76.9369° E",28.4085,76.9369
2534,flat,hsiidc sidco aravali,manesar,0.91,3516.0,3.0,3.0,3+,8.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,"28.3515° N, 76.9428° E",28.3515,76.9428
2535,flat,viridian the plaza 106,sector 106,0.46,6571.0,1.0,1.0,1,18.0,New Property,778.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,"28.5007° N, 77.0003° E",28.5007,77.0003
2536,flat,central park flower valley,sector 33,1.4,21538.0,3.0,3.0,3,2.0,Under Construction,588.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,"28.4420° N, 77.0207° E",28.442,77.0207
2537,flat,ireo the grand arch,sector 58,3.8,17560.0,3.0,4.0,1,19.0,Moderately Old,2164.0,0.0,1.0,0.0,0.0,0.0,2.0,167.0,"28.4200° N, 77.1105° E",28.42,77.1105
2538,flat,adani aangan arcade,sector 88a,0.45,7200.0,2.0,2.0,1,3.0,New Property,694.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"28.4347° N, 76.9557° E",28.4347,76.9557
2539,flat,emaar gurgaon greens,sector 102,1.4,8485.0,3.0,3.0,3,4.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,2.0,83.0,"28.4750° N, 76.9715° E",28.475,76.9715
2541,flat,ireo victory valley,sector 67,2.95,12236.0,3.0,3.0,3,10.0,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3859° N, 77.0608° E",28.3859,77.0608
2542,flat,la vida by tata housing,sector 113,2.7,16364.0,3.0,4.0,3+,4.0,Relatively New,2217.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.5287° N, 77.0233° E",28.5287,77.0233
2543,flat,sanskriti apartments,sector 43,2.5,13514.0,3.0,2.0,3,5.0,Old Property,1674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4629° N, 77.0772° E",28.4629,77.0772
2544,flat,ats triumph,sector 104,1.8,7860.0,3.0,4.0,3,14.0,New Property,2544.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,"28.4788° N, 76.9960° E",28.4788,76.996
2546,flat,m3m heights,sector 65,2.33,18477.0,2.0,2.0,3,35.0,Under Construction,1141.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4030° N, 77.0690° E",28.403,77.069
2547,house,ss aaron ville,sector 49,6.75,15000.0,5.0,4.0,2,2.0,New Property,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
2548,flat,ss the leaf,sector 85,1.84,7641.0,3.0,4.0,3,8.0,Relatively New,2026.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,"28.4042° N, 76.9513° E",28.4042,76.9513
2549,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9934.0,2.0,2.0,2,9.0,Relatively New,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,"28.4750° N, 76.9715° E",28.475,76.9715
2550,flat,smart world orchard,sector 61,2.54,15497.0,3.0,3.0,3,2.0,Under Construction,1639.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,"28.4050° N, 77.0963° E",28.405,77.0963
2551,flat,ansal api esencia,sector 67,1.0,6435.0,3.0,3.0,3+,2.0,Moderately Old,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"28.3859° N, 77.0608° E",28.3859,77.0608
2552,flat,godrej summit,sector 104,0.98,5950.0,3.0,3.0,3,12.0,Relatively New,1490.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,"28.4788° N, 76.9960° E",28.4788,76.996
2553,flat,tulip violet,sector 69,1.7,8625.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,"28.3966° N, 77.0341° E",28.3966,77.0341
2554,flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10492.0,2.0,2.0,2,10.0,Relatively New,828.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,"28.4750° N, 76.9715° E",28.475,76.9715
2555,flat,sobha city,sector 108,2.9,14478.0,3.0,4.0,2,11.0,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,"28.5134° N, 76.9830° E",28.5134,76.983
